ENSG00000257115	ENST00000550708	14	1	19377522	19378606	OR11H12	protein_coding
ENSG00000165795	ENST00000556366	14	-1	21486179	21490420	NDRG2	protein_coding
ENSG00000165795	ENST00000556974	14	-1	21486616	21493911	NDRG2	protein_coding
ENSG00000165795	ENST00000555026	14	-1	21486616	21516692	NDRG2	protein_coding
ENSG00000165795	ENST00000553867	14	-1	21487280	21493206	NDRG2	protein_coding
ENSG00000165795	ENST00000449431	14	-1	21487305	21490656	NDRG2	protein_coding
ENSG00000165795	ENST00000557169	14	-1	21487798	21491651	NDRG2	protein_coding
ENSG00000165795	ENST00000555869	14	-1	21487807	21493685	NDRG2	protein_coding
ENSG00000165795	ENST00000557182	14	-1	21487829	21493220	NDRG2	protein_coding
ENSG00000165795	ENST00000555733	14	-1	21487857	21493201	NDRG2	protein_coding
ENSG00000165795	ENST00000555384	14	-1	21488107	21493192	NDRG2	protein_coding
ENSG00000165795	ENST00000554094	14	-1	21488126	21492113	NDRG2	protein_coding
ENSG00000165795	ENST00000553442	14	-1	21488666	21493649	NDRG2	protein_coding
ENSG00000165795	ENST00000556420	14	-1	21488688	21493192	NDRG2	protein_coding
ENSG00000165795	ENST00000553784	14	-1	21488692	21491899	NDRG2	protein_coding
ENSG00000165795	ENST00000557149	14	-1	21488708	21492444	NDRG2	protein_coding
ENSG00000165795	ENST00000555142	14	-1	21488708	21493298	NDRG2	protein_coding
ENSG00000165795	ENST00000554531	14	-1	21488713	21491311	NDRG2	protein_coding
ENSG00000165795	ENST00000557264	14	-1	21488718	21492444	NDRG2	protein_coding
ENSG00000165795	ENST00000557676	14	-1	21488720	21493299	NDRG2	protein_coding
ENSG00000165795	ENST00000556924	14	-1	21488735	21493448	NDRG2	protein_coding
ENSG00000165795	ENST00000556329	14	-1	21488943	21493253	NDRG2	protein_coding
ENSG00000165795	ENST00000554398	14	-1	21488963	21492255	NDRG2	protein_coding
ENSG00000165795	ENST00000554472	14	-1	21488967	21492444	NDRG2	protein_coding
ENSG00000165795	ENST00000554483	14	-1	21488968	21493220	NDRG2	protein_coding
ENSG00000165795	ENST00000555657	14	-1	21488986	21493173	NDRG2	protein_coding
ENSG00000165795	ENST00000557274	14	-1	21488988	21493180	NDRG2	protein_coding
ENSG00000165795	ENST00000556457	14	-1	21488988	21493691	NDRG2	protein_coding
ENSG00000165795	ENST00000556688	14	-1	21488989	21493231	NDRG2	protein_coding
ENSG00000165795	ENST00000554561	14	-1	21489981	21492454	NDRG2	protein_coding
ENSG00000165795	ENST00000554419	14	-1	21489996	21493914	NDRG2	protein_coding
ENSG00000165795	ENST00000553563	14	-1	21490000	21491681	NDRG2	protein_coding
ENSG00000165795	ENST00000554489	14	-1	21490016	21493159	NDRG2	protein_coding
ENSG00000165795	ENST00000556561	14	-1	21490029	21492874	NDRG2	protein_coding
ENSG00000165795	ENST00000554893	14	-1	21490247	21493192	NDRG2	protein_coding
ENSG00000165795	ENST00000554833	14	-1	21490268	21493185	NDRG2	protein_coding
ENSG00000165795	ENST00000554415	14	-1	21490306	21493851	NDRG2	protein_coding
ENSG00000179636	ENST00000321760	14	1	21498385	21500327	TPPP2	protein_coding
ENSG00000179636	ENST00000460647	14	1	21498409	21499441	TPPP2	protein_coding
ENSG00000179636	ENST00000530140	14	1	21498430	21500310	TPPP2	protein_coding
ENSG00000179636	ENST00000472458	14	1	21498430	21504433	TPPP2	protein_coding
ENSG00000179636	ENST00000481535	14	1	21498756	21504433	TPPP2	protein_coding
ENSG00000179636	ENST00000555751	14	1	21499182	21504236	TPPP2	protein_coding
ENSG00000255472	ENST00000531638	14	1	21500977	21502054	RP11-998D10.1	protein_coding
ENSG00000206150	ENST00000382951	14	-1	21500979	21502944	RNASE13	protein_coding
ENSG00000165799	ENST00000298690	14	1	21510385	21512392	RNASE7	protein_coding
ENSG00000173431	ENST00000308227	14	1	21525981	21526614	RNASE8	protein_coding
ENSG00000165801	ENST00000298694	14	1	21538429	21558399	ARHGEF40	protein_coding
ENSG00000165801	ENST00000555038	14	1	21538432	21543712	ARHGEF40	protein_coding
ENSG00000165801	ENST00000298693	14	1	21538527	21558036	ARHGEF40	protein_coding
ENSG00000165804	ENST00000360947	14	-1	21558205	21566799	ZNF219	protein_coding
ENSG00000165804	ENST00000451119	14	-1	21558241	21572881	ZNF219	protein_coding
ENSG00000165804	ENST00000421093	14	-1	21558243	21567173	ZNF219	protein_coding
ENSG00000165804	ENST00000555270	14	-1	21560822	21562659	ZNF219	protein_coding
ENSG00000165804	ENST00000554478	14	-1	21561120	21567081	ZNF219	protein_coding
ENSG00000165804	ENST00000556174	14	-1	21561123	21567014	ZNF219	protein_coding
ENSG00000165804	ENST00000554923	14	-1	21561131	21562694	ZNF219	protein_coding
ENSG00000165804	ENST00000553296	14	-1	21561133	21561987	ZNF219	protein_coding
ENSG00000165804	ENST00000553980	14	-1	21561162	21567104	ZNF219	protein_coding
ENSG00000165804	ENST00000555697	14	-1	21561362	21571738	ZNF219	protein_coding
ENSG00000232070	ENST00000418511	14	1	21567096	21571883	TMEM253	protein_coding
ENSG00000232070	ENST00000554329	14	1	21567097	21570896	TMEM253	protein_coding
ENSG00000232070	ENST00000556585	14	1	21569262	21571881	TMEM253	protein_coding
ENSG00000169327	ENST00000304418	14	-1	21623026	21624222	OR5AU1	protein_coding
ENSG00000092199	ENST00000320084	14	-1	21677295	21737638	HNRNPC	protein_coding
ENSG00000092199	ENST00000449098	14	-1	21677295	21737638	HNRNPC	protein_coding
ENSG00000092199	ENST00000336053	14	-1	21677295	21737653	HNRNPC	protein_coding
ENSG00000092199	ENST00000554969	14	-1	21678693	21737584	HNRNPC	protein_coding
ENSG00000092199	ENST00000556142	14	-1	21678705	21737582	HNRNPC	protein_coding
ENSG00000092199	ENST00000554455	14	-1	21678709	21737584	HNRNPC	protein_coding
ENSG00000092199	ENST00000430246	14	-1	21678715	21733675	HNRNPC	protein_coding
ENSG00000092199	ENST00000553753	14	-1	21678741	21737562	HNRNPC	protein_coding
ENSG00000092199	ENST00000555914	14	-1	21678772	21737563	HNRNPC	protein_coding
ENSG00000092199	ENST00000555309	14	-1	21678772	21737580	HNRNPC	protein_coding
ENSG00000092199	ENST00000556628	14	-1	21679082	21737569	HNRNPC	protein_coding
ENSG00000092199	ENST00000555883	14	-1	21679092	21737559	HNRNPC	protein_coding
ENSG00000092199	ENST00000556513	14	-1	21679092	21737584	HNRNPC	protein_coding
ENSG00000092199	ENST00000557201	14	-1	21679096	21737584	HNRNPC	protein_coding
ENSG00000092199	ENST00000553300	14	-1	21679096	21737601	HNRNPC	protein_coding
ENSG00000092199	ENST00000556897	14	-1	21679125	21730836	HNRNPC	protein_coding
ENSG00000092199	ENST00000420743	14	-1	21679265	21737584	HNRNPC	protein_coding
ENSG00000092199	ENST00000557157	14	-1	21679383	21699581	HNRNPC	protein_coding
ENSG00000092199	ENST00000554539	14	-1	21679415	21737604	HNRNPC	protein_coding
ENSG00000092199	ENST00000554383	14	-1	21679577	21737601	HNRNPC	protein_coding
ENSG00000092199	ENST00000555215	14	-1	21681120	21737568	HNRNPC	protein_coding
ENSG00000092199	ENST00000555137	14	-1	21681156	21737570	HNRNPC	protein_coding
ENSG00000092199	ENST00000554891	14	-1	21681264	21737551	HNRNPC	protein_coding
ENSG00000092199	ENST00000556226	14	-1	21698478	21737570	HNRNPC	protein_coding
ENSG00000092199	ENST00000555176	14	-1	21698491	21736810	HNRNPC	protein_coding
ENSG00000092199	ENST00000557336	14	-1	21702154	21737565	HNRNPC	protein_coding
ENSG00000092199	ENST00000557768	14	-1	21702190	21737584	HNRNPC	protein_coding
ENSG00000092200	ENST00000556336	14	1	21756098	21819460	RPGRIP1	protein_coding
ENSG00000092200	ENST00000557771	14	1	21756098	21819460	RPGRIP1	protein_coding
ENSG00000092200	ENST00000400017	14	1	21756136	21819454	RPGRIP1	protein_coding
ENSG00000092200	ENST00000206660	14	1	21756136	21819458	RPGRIP1	protein_coding
ENSG00000092200	ENST00000382933	14	1	21785698	21819460	RPGRIP1	protein_coding
ENSG00000092200	ENST00000557351	14	1	21785712	21789449	RPGRIP1	protein_coding
ENSG00000092200	ENST00000555587	14	1	21789523	21819460	RPGRIP1	protein_coding
ENSG00000092200	ENST00000554303	14	1	21789532	21793057	RPGRIP1	protein_coding
ENSG00000092200	ENST00000307974	14	1	21792789	21819458	RPGRIP1	protein_coding
ENSG00000092200	ENST00000557606	14	1	21796758	21811324	RPGRIP1	protein_coding
ENSG00000092201	ENST00000216297	14	-1	21819631	21852425	SUPT16H	protein_coding
ENSG00000092201	ENST00000555943	14	-1	21851134	21852140	SUPT16H	protein_coding
ENSG00000100888	ENST00000430710	14	-1	21853353	21905402	CHD8	protein_coding
ENSG00000100888	ENST00000399982	14	-1	21853354	21899867	CHD8	protein_coding
ENSG00000100888	ENST00000557364	14	-1	21853645	21924239	CHD8	protein_coding
ENSG00000100888	ENST00000553870	14	-1	21854170	21860947	CHD8	protein_coding
ENSG00000100888	ENST00000555935	14	-1	21867765	21878049	CHD8	protein_coding
ENSG00000100888	ENST00000553283	14	-1	21897296	21905403	CHD8	protein_coding
ENSG00000100888	ENST00000553622	14	-1	21899274	21905424	CHD8	protein_coding
ENSG00000129472	ENST00000397762	14	-1	21927179	21945132	RAB2B	protein_coding
ENSG00000092203	ENST00000416256	14	1	21944756	21957009	TOX4	protein_coding
ENSG00000092203	ENST00000405508	14	1	21944914	21967319	TOX4	protein_coding
ENSG00000092203	ENST00000262709	14	1	21945335	21967315	TOX4	protein_coding
ENSG00000092203	ENST00000457430	14	1	21945383	21957009	TOX4	protein_coding
ENSG00000092203	ENST00000448790	14	1	21945383	21964929	TOX4	protein_coding
ENSG00000165819	ENST00000298717	14	-1	21966282	21979517	METTL3	protein_coding
ENSG00000165819	ENST00000538267	14	-1	21969149	21979482	METTL3	protein_coding
ENSG00000165819	ENST00000377543	14	-1	21971547	21977696	METTL3	protein_coding
ENSG00000165821	ENST00000327430	14	-1	21989232	22005350	SALL2	protein_coding
ENSG00000165821	ENST00000317492	14	-1	21989234	22005068	SALL2	protein_coding
ENSG00000165821	ENST00000538754	14	-1	21989673	21994634	SALL2	protein_coding
ENSG00000165821	ENST00000546363	14	-1	21989756	22005036	SALL2	protein_coding
ENSG00000165821	ENST00000450879	14	-1	21989785	21994361	SALL2	protein_coding
ENSG00000165821	ENST00000537235	14	-1	21993283	21994347	SALL2	protein_coding
ENSG00000165821	ENST00000541965	14	-1	21993379	22005238	SALL2	protein_coding
ENSG00000169208	ENST00000303532	14	-1	22037934	22038875	OR10G3	protein_coding
ENSG00000255582	ENST00000542433	14	-1	22101992	22103096	OR10G2	protein_coding
ENSG00000221977	ENST00000408935	14	1	22133297	22134238	OR4E2	protein_coding
ENSG00000259003	ENST00000557595	14	1	23025534	23027939	AE000662.92	protein_coding
ENSG00000129562	ENST00000250498	14	-1	23033805	23058175	DAD1	protein_coding
ENSG00000129562	ENST00000538631	14	-1	23033808	23058063	DAD1	protein_coding
ENSG00000129562	ENST00000543337	14	-1	23033904	23058128	DAD1	protein_coding
ENSG00000100439	ENST00000428304	14	1	23067146	23081265	ABHD4	protein_coding
ENSG00000100439	ENST00000216327	14	1	23067176	23078788	ABHD4	protein_coding
ENSG00000100439	ENST00000542041	14	1	23067207	23072525	ABHD4	protein_coding
ENSG00000100439	ENST00000545034	14	1	23069028	23072315	ABHD4	protein_coding
ENSG00000255804	ENST00000540461	14	-1	23102673	23103716	OR6J1	protein_coding
ENSG00000155463	ENST00000285848	14	1	23235731	23241007	OXA1L	protein_coding
ENSG00000155463	ENST00000604262	14	1	23235888	23241007	OXA1L	protein_coding
ENSG00000155463	ENST00000431881	14	1	23235901	23239729	OXA1L	protein_coding
ENSG00000155463	ENST00000412791	14	1	23235911	23240980	OXA1L	protein_coding
ENSG00000155463	ENST00000358043	14	1	23235928	23240939	OXA1L	protein_coding
ENSG00000155465	ENST00000285850	14	-1	23242431	23289005	SLC7A7	protein_coding
ENSG00000155465	ENST00000555702	14	-1	23242431	23289020	SLC7A7	protein_coding
ENSG00000155465	ENST00000397532	14	-1	23242434	23285012	SLC7A7	protein_coding
ENSG00000155465	ENST00000397529	14	-1	23242462	23289005	SLC7A7	protein_coding
ENSG00000155465	ENST00000397528	14	-1	23242499	23285107	SLC7A7	protein_coding
ENSG00000155465	ENST00000554517	14	-1	23242782	23288930	SLC7A7	protein_coding
ENSG00000155465	ENST00000556350	14	-1	23242844	23245441	SLC7A7	protein_coding
ENSG00000155465	ENST00000554758	14	-1	23282114	23285085	SLC7A7	protein_coding
ENSG00000155465	ENST00000488800	14	-1	23282184	23299029	SLC7A7	protein_coding
ENSG00000155465	ENST00000555251	14	-1	23282241	23284391	SLC7A7	protein_coding
ENSG00000155465	ENST00000557629	14	-1	23282258	23292172	SLC7A7	protein_coding
ENSG00000155465	ENST00000555911	14	-1	23282264	23284732	SLC7A7	protein_coding
ENSG00000155465	ENST00000557129	14	-1	23282288	23285408	SLC7A7	protein_coding
ENSG00000155465	ENST00000554741	14	-1	23282476	23292620	SLC7A7	protein_coding
ENSG00000155465	ENST00000555959	14	-1	23282517	23284676	SLC7A7	protein_coding
ENSG00000215306	ENST00000399979	14	-1	23286463	23291750	AL135998.1	protein_coding
ENSG00000172590	ENST00000355151	14	1	23299092	23304246	MRPL52	protein_coding
ENSG00000172590	ENST00000397496	14	1	23299096	23304246	MRPL52	protein_coding
ENSG00000172590	ENST00000555345	14	1	23299104	23303926	MRPL52	protein_coding
ENSG00000172590	ENST00000432849	14	1	23299112	23303555	MRPL52	protein_coding
ENSG00000172590	ENST00000553711	14	1	23299115	23303554	MRPL52	protein_coding
ENSG00000172590	ENST00000556465	14	1	23299119	23303443	MRPL52	protein_coding
ENSG00000172590	ENST00000397505	14	1	23299122	23303556	MRPL52	protein_coding
ENSG00000172590	ENST00000557221	14	1	23299123	23304037	MRPL52	protein_coding
ENSG00000172590	ENST00000311892	14	1	23299125	23304186	MRPL52	protein_coding
ENSG00000172590	ENST00000556840	14	1	23299130	23303556	MRPL52	protein_coding
ENSG00000172590	ENST00000555536	14	1	23299258	23303555	MRPL52	protein_coding
ENSG00000157227	ENST00000311852	14	1	23305766	23316970	MMP14	protein_coding
ENSG00000157227	ENST00000547279	14	1	23305829	23306495	MMP14	protein_coding
ENSG00000157227	ENST00000548761	14	1	23306521	23311802	MMP14	protein_coding
ENSG00000197324	ENST00000359591	14	1	23340822	23350789	LRP10	protein_coding
ENSG00000197324	ENST00000546834	14	1	23341513	23348519	LRP10	protein_coding
ENSG00000197324	ENST00000551466	14	1	23344345	23349601	LRP10	protein_coding
ENSG00000139890	ENST00000267396	14	1	23352374	23356895	REM2	protein_coding
ENSG00000139890	ENST00000536884	14	1	23352431	23356052	REM2	protein_coding
ENSG00000100461	ENST00000555209	14	-1	23369854	23388338	RBM23	protein_coding
ENSG00000100461	ENST00000359890	14	-1	23369854	23388393	RBM23	protein_coding
ENSG00000100461	ENST00000399922	14	-1	23369975	23388391	RBM23	protein_coding
ENSG00000100461	ENST00000346528	14	-1	23369986	23388387	RBM23	protein_coding
ENSG00000100461	ENST00000542016	14	-1	23370545	23388387	RBM23	protein_coding
ENSG00000100461	ENST00000553884	14	-1	23370774	23374355	RBM23	protein_coding
ENSG00000100461	ENST00000557245	14	-1	23370881	23371450	RBM23	protein_coding
ENSG00000100461	ENST00000557403	14	-1	23374094	23388347	RBM23	protein_coding
ENSG00000100461	ENST00000555722	14	-1	23374367	23388374	RBM23	protein_coding
ENSG00000100461	ENST00000557227	14	-1	23374545	23388391	RBM23	protein_coding
ENSG00000100461	ENST00000554256	14	-1	23374632	23388346	RBM23	protein_coding
ENSG00000100461	ENST00000557549	14	-1	23375454	23388358	RBM23	protein_coding
